Sighting ID,EventDate,EventTime,Duration,City,State,Country,Lat,Lon,TotalObservers,Summary,NumShips,Shape,NUFORC Note,Explanation,Certainty,Highlight
160972,12/5/2020,6:45 PM,3- 5 minutes,Beaconsfield,QC,Canada,45.4309308,-73.8682835,2,8 lights in formation moving synchronously.,8,Formation,,,,0
47434,11/2/2005,4:10 PM,45sec to 1min.,Winnipeg ,MB,Canada,49.8954221,-97.1385145,2,"Observerd around ten, bright, rapidlly moving objects in a late afternoon sky.",8,Light,,,,0
155521,4/19/2020,9:20 PM,10 minutes,Mississauga ,ON,Canada,43.5890452,-79.6441198,2,"12 bright oblects in very high altitude, darting around in formation.  Not a satelite.  ((Starlink satellites?))",8,Light,,,,0
103274,10/14/2013,7:30 PM,15-20 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,2,8 Red Orb Lights over large City of Toronto.,8,Orb,,,,0
129843,9/10/2016,10:00 PM,4-5 minutes,Selkirk (north of),MB,Canada,49.6222814,-100.259603,2,8-10 red orbs crossing the sky,8,Orb,,,,0
59239,10/12/2007,7:00 PM,an going,Monton ,NB,Canada,46.0878165,-64.7782313,2,8 circling lights seen in Moncton N.B.,8,Oval,,,,0
83610,8/31/2011,9:20 PM,15 minutes,Port Elgin ,ON,Canada,44.4340516,-81.3929413,2,Eight bright orange elliptical objects with windows over port Elgin Ontario at 21:20 on 31 august 2011.,8,Oval,,,,0
104351,11/10/2013,8:00 PM,20 minutes,New Westminster ,BC,Canada,49.2057179,-122.910956,2,Lights over New Westminster.,8,Oval,,,,0
135474,7/30/2017,12:25 AM,2-3 seconds,Lethbridge ,AB,Canada,49.6956181,-112.8451067,2,"Seven or nine bright white perfectly round circles of light in a V formation, travelling N to S really fast, with no sound.",7,Chevron,,,,0
92387,9/1/2010,9:30 PM,1,Pine Lake Leisure Center ,AB,Canada,52.1156298,-113.4685659,2,"Small fireballs seen  in Pine Lake, Alberta",7,Fireball,,,,0
103210,10/13/2013,4:30 AM,1 hour,Toronto ,ON,Canada,43.653226,-79.3831843,2,Orange fireballs over Lake Ontario.  Geometric shapes.,7,Fireball,,,,0
183948,11/1/2007,10:00 PM,5 minutes,Hanwell,NB,Canada,45.94548,-66.76314,2,"7 lights in sky, looked like stars in the same shape as the Big Dipper constellation but much closer together.",7,Formation,,Unexplained,Possible,0
28486,8/2/1983,11:00 PM,5-6 seconds,Marieville ,QC,Canada,45.4326294,-73.1602036,2,first in the evening I spotted a star which seems to turn off the light.  I saw the same thing at north west before I saw the disks.  N,7,Formation,,,,0
13875,9/18/1999,2:00 AM,30 seconds,Kelowna ,BC,Canada,49.8863235,-119.4965917,2,"Formation of seven moving lights, curving quite fast through the night sky",7,Formation,,,,0
25594,10/14/2002,10:30 PM,15-20 min.,Oshawa ,ON,Canada,43.8970929,-78.8657912,2,UP to 7 silent orange lights seen hovering for quite a while. ((Vandenberg rocket launch.  PD)),7,Light,,,,0
44912,7/7/2004,1:00 AM,5 min,Burlington ,ON,Canada,43.3255196,-79.7990319,2,"I observed a series of bright lights following trajectory of a falling star(close range), and a erratically  moving light(long range )",7,Light,,,,0
119396,6/7/2015,12:00 AM,5 minutes,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,Group of 7 glowing amber lights flying  in the sky.,7,Light,,,,0
158832,8/23/2020,12:10 AM,8 seconds,Portage la prairie,MB,Canada,49.9731127,-98.2924804,2,"Formation of lights, silent and high above atmosphere",7,Light,,,,0
74851,3/29/2010,8:45 PM,10 seconds,Calgary ,AB,Canada,51.0447331,-114.0718831,2,7-8 UFO's and a pterodactyl sighting.,7,Orb,,,,0
98550,6/9/2013,11:00 PM,1:30,Brooks ,AB,Canada,50.5657093,-111.8977868,2,"We thought it's a Star but it is a moving Star. spinning, fast, slow, stop, wavy moving look like star",7,Sphere,,,,0
109998,4/25/2008,12:00 AM,Unclear,Milton ,ON,Canada,43.5182991,-79.8774042,2,Mind reading.,7,Triangle,,,,0
133848,4/26/2017,11:00 PM,10 minutes,Orangeville ,ON,Canada,43.9199788,-80.0943113,2,Saw object with bright light-then 6 objects with blue & red lights flew out from the main object.  One object followed me home.,7,Unknown,,,,0
181410,5/6/2024,1:16 PM,The last 3 years,Good Hope Lake,BC,Canada,59.281944,-129.302778,2,"One was hovering on mt pendelton at dusk , has a hook below it , several responded to our strobe light",6,Changing,,Unexplained,Possible,0
34039,6/26/1995,4:00 PM,1/2 hour,Surrey ,BC,Canada,49.1913466,-122.8490125,2,Morphing? Interdimensional Craft - Daylight Sighting,6,Changing,,,,0
15511,11/30/2000,9:00 AM,3 minuets,Oakville ,ON,Canada,43.467517,-79.6876659,2,we saw 6 Chevron shaped craft fly behind a hill. When we went to see we saw 8 more behind the hill. They seemed to be damaged. we saw 4,6,Chevron,,,,0
150703,11/14/2019,8:45 PM,~1 minute,Port Colborne ,ON,Canada,42.8865204,-79.2508558,2,6 slow moving orange glowing lights moving west to east through the sky at low altitude.  Flying objects made no sound and had no defin,6,Circle,,,,0
166911,9/25/2021,12:00 PM,1.5 hours,Hecla Island ,MB,Canada,51.1065756,-96.7050389,2,"Circular flying objects at Winnipeg lake, between Hecla Island and Black Island",6,Circle,,,,0
80950,4/20/2011,11:15 PM,more than ten minutes,Chilliwack ,BC,Canada,49.1579401,-121.9514666,2,"6 UFO's hovering erratically over stars in Chilliwack, BC.",6,Disk,,,,0
65437,8/28/2008,12:15 AM,1 hour,Moncton ,NB,Canada,46.0878165,-64.7782313,2,Odd fireball seen in Moncton night skies.,6,Fireball,,,,0
19678,9/28/2001,11:55 PM,1 min,Fredericton ,NB,Canada,45.9635895,-66.6431151,2,6 lights moving in a steady pace,6,Formation,,,,0
50134,4/15/2006,10:10 PM,4 Sec.,Couburg ,ON,Canada,43.9593373,-78.1677363,2,There were 6 round craft that had an orange glow that flew from east to west at about mock 2 or 3 with no sound. They were flying in a,6,Formation,,,,0
184644,10/8/1974,9:10 PM,One minute.,North Vancouver,BC,Canada,49.3290153,-123.0818166,2,"Me and Bruce were leaving night school, looking up we saw cluster of 5-6 'starlike' lights slowly ""waltzing"" about. Then, gone.",6,Light,,Unexplained,Possible,0
5305,8/15/1987,10:00 PM,20 minutes,Saskatoon ,SK,Canada,52.157902,-106.6701577,2,"I used to sit on our deck,on summer evenings and look at the stars. This was on a farm south of Saskatoon. Infrequently, these lights w",6,Light,,,,0
30740,8/1/2003,10:30 PM,approx: 20 mins,Kelowna ,BC,Canada,49.8863235,-119.4965917,2,HBCCUFO CANADIAN REPORT:  Zig Zagging white lights.,6,Light,,,,0
36628,4/24/2004,8:30 PM,approx: 20 minutes,Acton ,ON,Canada,43.6339088,-80.041322,2,HBCCUFO CANADIAN REPORT:  Formation of lights.,6,Light,,,,0
38207,6/25/2004,1:00 AM,15seconds,Burlington ,ON,Canada,43.3255196,-79.7990319,2,"I filmed a star-like object moving very rapidly, in an extremely erratic pattern that included starts, stops and lightning turns.",6,Light,,,,0
39961,7/24/2004,11:07 PM,45 minutes,Sanikiluaq ,NT,Canada,56.5407678,-79.22321,2,Unidentified flying lights,6,Light,,,,0
100022,7/10/2013,10:00 PM,15 minutes,London ,ON,Canada,42.9849233,-81.2452768,2,6 orange bright lights,6,Light,,,,0
143834,10/19/2018,5:45 PM,1 minute,Sherwood Park ,AB,Canada,53.5412755,-113.2957634,2,Crazy.  Lights streak across the sky.,6,Light,,,,0
154858,4/7/2020,9:22 PM,2 minutes,Nelson ,BC,Canada,49.4928119,-117.2948343,2,"2 dim lights travelling in a line across the sky followed by 3 more in a triangle formation  ((""Starlink"" satellites??))",6,Light,,,,0
155313,4/16/2020,9:15 PM,25 minutes,Sarnia ,ON,Canada,42.974536,-82.4065901,2,Six lights a minute apart from W to E then disappearing into a specific area of the sky.  ((Starlink satellites?)),6,Light,,,,0
72526,9/21/2009,10:22 AM,5-7 mins,Scarborough ,ON,Canada,43.7764258,-79.2317521,2,White orb travelling along  side a thick chemtrail,6,Orb,,,,0
85440,11/21/2011,2:34 AM,15 Minutes,Penetanguishene ,ON,Canada,44.7687678,-79.933681,2,multiple red and white orbs,6,Orb,,,,0
84880,6/20/1996,3:30 PM,30 minutes plus,Surrey ,BC,Canada,49.1913466,-122.8490125,2,Strange Planes That Changed Shape And Appear To Be Interdimensional,6,Other,,,,0
108332,4/4/2014,9:40 PM,~2 minutes,Calgary ,AB,Canada,51.0447331,-114.0718831,2,"2 and shortly after 4 semi-reflective 'orbs',  swept the sky from east to west.  They were white/grey.",6,Other,,,,0
135667,8/11/2017,10:30 PM,2 hours,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,"15 minutes out of Edmonton, Alberta.",6,Other,,,,0
130227,9/24/2016,5:55 PM,9 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,2,"Blurry, white oval craft and trailing red lights over Rogers (SkyDome) Centre, Toronto",6,Oval,,,,0
45652,7/10/1991,12:00 AM,15min,Victoria ,BC,Canada,48.4284207,-123.3656444,2,Then I defiantly saw a melon sized ball of white light pass us traveling faster than I thought possible.,6,Sphere,,,,0
84476,10/8/2011,9:00 PM,30 seconds,Gananoque ,ON,Canada,44.330618,-76.161864,2,"6 large, fast moving and silent orange spheres travelling in formation.",6,Sphere,,,,0
44137,5/25/2005,10:02 PM,15 seconds,Montreal ,QC,Canada,45.5018869,-73.5673919,2,The objects decended from the north heading south. Fisrt apeaered as a cluster of falling stars. All stopped. shapes resembled teardtro,6,Teardrop,,,,0
141688,5/30/2018,11:56 PM,<4 minutes,London ,ON,Canada,42.9849233,-81.2452768,2,There were clearly unexplained phenomenon at this time and they were not airplanes.,6,Triangle,,,,0
14620,10/19/2000,8:00 PM,1 to 2 seconds,Sherwood Park ,AB,Canada,53.5412755,-113.2957634,2,"6+ beige colored objects, flying in a triangular formation, followed by a wispy column in the night sky over Sherwood Park, Alberta.",6,Unknown,,,,0
57771,7/20/2007,11:00 PM,15.sec,London ,ON,Canada,42.9849233,-81.2452768,2,July 20/07 Wife and I became believers. What we saw was unbelieveable I just don't know what to say { thay are here},6,Unknown,,,,0
83774,9/3/2011,9:55 PM,5-8 seconds,Lethbridge ,AB,Canada,49.6956181,-112.8451067,2,5 glowing objects seen while watching an outdoor movie,5,Circle,,,,0
113849,9/24/2014,4:11 AM,2 hours,Scarborough ,ON,Canada,43.7764258,-79.2317521,2,"Flashing, color changing lights in sky.  ((NUFORC Note:  Possible ""twinkling"" star??  PD))",5,Circle,,,,0
136011,9/2/2017,9:12 PM,60 seconds,River Valley ,ON,Canada,46.58391,-80.181425,2,On September 2nd at approximately 21:12 I was at my mother's visiting when she told me to come outside to look at something. I followed,5,Circle,,,,0
174549,2/13/2023,12:32 AM,30 minutes,Port Rowan,ON,Canada,42.6235785,-80.4501487,2,4 possible more travelling from south west,5,Circle,,,,0
24854,9/4/2002,8:56 PM,10 minutes,Toronto ,ON,Canada,43.653226,-79.3831843,2,"They flew a certain distance from each other. The way they flew was not like an airplane. They flew in spurts really quick, sometimes i",5,Diamond,,,,0
67245,11/28/2008,10:30 PM,10 seconds,Tecumseh ,ON,Canada,42.3117966,-82.8857592,2,Whitish Grey Diamond Shaped UFOs,5,Diamond,,,,0
138981,2/26/2018,7:00 PM,not so sure how long,Ottawa ,ON,Canada,45.4215296,-75.6971931,2,Bright Stars thats looks like planet but moves quicky like drone,5,Diamond,,,,0
31082,8/31/2003,7:00 PM,1 minutes,Terrace ,BC,Canada,54.5181925,-128.603154,2,HBCCUFO CANADIAN REPORT:  Disk with a number of lights on it.,5,Disk,,,,0
92684,9/11/2012,8:40 PM,2+ hours,St. Catharines ,ON,Canada,43.1593745,-79.2468626,2,"Several objects seen moving over north shores of Lake Ontario, over a 2 hour period.",5,Egg,,,,0
37856,6/26/2004,11:00 PM,30 seconds,Windsor ,ON,Canada,42.3149367,-83.0363633,2,shooting stars? space junk? MIRVs? What was that UFO? ((NUFORC Note:  Possible sighting of re-entering space debris.  PD)),5,Fireball,,,,0
137413,11/24/2017,10:45 PM,8 seconds,Medicine Hat ,AB,Canada,50.0290218,-110.7031976,2,"Traveling from the west to east looking north.

A ball of light, like a snow plow in the winter throwing snow out both sides.

In",5,Fireball,,,,0
31225,8/30/2003,11:00 PM,10 min,Algonquin Park ,ON,Canada,45.55397,-78.59676,2,Several blinking lights over Algonquin Park,5,Formation,,,,0
58633,9/8/2007,11:35 PM,5 seconds,Fredericton ,NB,Canada,45.9635895,-66.6431151,2,V-formation of lights travelling over suburban street,5,Formation,,,,0
184903,12/7/2024,7:55 PM,10 minutes 1 minute of vi,Daajing Giids,BC,Canada,53.2549952,-132.0868676,2,"Multiple moving lights in night sky, not starlink",5,Light,,Unexplained,Possible,0
33576,11/25/2003,9:20 PM,unknown,Creston ,BC,Canada,49.0955401,-116.5135079,2,"HBCCUFO CANADIAN REPORT:  Creston, British Columbia Missing Time.",5,Light,,,,0
45246,6/28/2005,3:30 AM,10 minutes,Mississauga ,ON,Canada,43.5890452,-79.6441198,2,Five white lights seen in Southern Ontario sky,5,Light,,,,0
148200,8/10/2019,10:45 AM,Ongoing right now,Cowessess ,SK,Canada,50.5802752,-102.6614974,2,This area is a hotspot for unknown lights in the sky. Everyone here does not pay attention but some of us who do see lights in the same,5,Light,,,,0
9519,9/2/1999,12:15 AM,seconds (repeated),Victoria ,BC,Canada,48.4284207,-123.3656444,2,"A few repeated, multi-coloured streaks of light in an apparently south-easterly direction",5,Other,,,,0
114079,9/28/2014,9:00 PM,45 minutes,Nanaimo ,BC,Canada,49.1658836,-123.9400647,2,"Large circular/ovoid object, w. 4 others, bright flashing lights, in night sky over Nanaimo,BC, Canada",5,Oval,,,,0
111503,7/12/2014,11:00 PM,10,Gatineau ,QC,Canada,45.4765446,-75.7012723,2,"Exactly one year ago we saw the same phenomena....on July 13, 2013 we saw a sphere orange traveling at great speeds from south to east",5,Sphere,,,,0
179699,2/3/2023,9:00 AM,3 mins +,Saint-Jérôme,QC,Canada,45.7700546,-73.9729428,2,"4 small (ufos) visible for 1 second,,,,,1 big one very slowly",5,Triangle,,Unexplained,Possible,0
151720,12/18/2019,11:30 PM,45 minutes,Cochrane ,AB,Canada,51.1917439,-114.4667528,2,My friend and I saw many black triangles with flashing lights flying around us,5,Triangle,,,,0
52262,8/28/2006,10:00 PM,60 Seconds,Bobcaygeon ,ON,Canada,44.5404573,-78.5463692,2,"5 Flashing lights, in tandem.",5,Unknown,,,,0
108900,4/23/2014,10:15 PM,10-15 seconds,Mansfield (Quebec) ,QC,Canada,45.8525303,-76.7329996,2,We were in hot tub looking into sky and at 2 different times about 15 minutes apart they went by in sky no noise and moving side to sid,5,Unknown,,,,0
88920,5/12/2012,11:20 PM,5 min,Waasis ,NB,Canada,45.828977,-66.578676,2,Lights in the sky,4,Changing,,,,0
145442,3/30/2019,1:00 AM,2 hours,Windsor ,ON,Canada,42.3149367,-83.0363633,2,I was watching the iss feed and caught 4 aliens what is going on aircraft's coming in and out of veiw nasa tries to hide,4,Changing,,,,0
36793,5/8/2004,3:30 PM,10 seconds,Hamilton ,ON,Canada,43.2557206,-79.8711024,2,"of us observed 4 cigar shaped formations flying in a north west direction, diamond formation.  zig zaged for 10 sec & vanished",4,Cigar,,,,0
58002,1/1/2006,11:00 PM,15 min,Prince George ,BC,Canada,53.9170641,-122.7496693,2,There were four red balls of light flying in formation over the neighbourhood for about 15 or 20 minutes.,4,Circle,,,,0
111936,7/26/2014,11:00 PM,8 minutes,Port Hope ,ON,Canada,43.9491764,-78.2934834,2,Two sets of two dull white lights in each moving quite slowly; north from Lake Ontario and east through Port Hope towards Cobourg.,4,Circle,,,,0
150003,10/29/2019,7:00 AM,~33 minutes,Surrey ,BC,Canada,49.1913466,-122.8490125,2,"Floating unusual lights seen in Surrey, Canada",4,Circle,,,,0
150006,10/29/2019,7:00 AM,20 minutes,Surrey ,BC,Canada,49.1913466,-122.8490125,2,Suspicious lights seen in Surrey this morning.,4,Circle,,,,0
60796,1/12/2008,6:30 AM,7:45,Chesterfield Inlet ,NT,canada,63.3415592,-90.704004,2,"January 12 @ approximately 6:30 am -we saw a White fuzzy circle, red streak, fireball, accelerating at a very fast rate,.between the t",4,Fireball,,,,0
107245,7/1/2011,12:00 AM,10 minutes,Mount Forest ,ON,Canada,43.981093,-80.7358653,2,Round glowing fire like ball in Ontario.,4,Fireball,,,,0
98815,6/21/2013,11:00 PM,1/2 hour,Fredericton ,NB,Canada,45.9635895,-66.6431151,2,"Several orange yellow fireballs in the sky over Fredericton, then the lights went out, turned black and disappeared.",4,Fireball,,,,0
4306,7/1/1998,1:35 AM,17 seconds,St. Catharines ,ON,Canada,43.1593745,-79.2468626,2,Four round lights traveling in a diamond formation traveling at a very high rate of speed. All four lights appeared attached to a small,4,Formation,,,,0
151815,12/21/2019,9:45 PM,5 minutes,Saskatoon,SK,Canada,52.157902,-106.6701577,2,Each object glowed reddish in color the entire time of viewing.,4,Formation,,,,0
11989,2/6/2000,1:00 AM,1 hour,Black Creek ,BC,Canada,49.832962,-125.129371,2,"Over several nights, we saw stars/lights that appear to move in erratic fashion, these stars flicker in colour and intensity, But they ",4,Light,,,,0
28910,5/22/2003,11:00 PM,1 hour,Toronto ,ON,Canada,43.653226,-79.3831843,2,"4 UFO's were flying in the sky, quickly from one place to another, one was dissapearing and re-appearing.",4,Light,,,,0
30770,8/15/2003,12:15 PM,15 min,Kelowna ,BC,Canada,49.8863235,-119.4965917,2,On Friday August 15 just after noon I was laying on my yoga mat in my back yard when I noticed a very tiny luminescent object that was,4,Light,,,,0
37679,6/20/2004,12:15 AM,5 mins,Tecumseh ,ON,Canada,42.3117966,-82.8857592,2,4 objects converging into a formation crossed the night sky high above then shot off in 90 degree angle!!,4,Light,,,,0
37688,6/20/2004,12:15 AM,15 seconds,Windsor ,ON,Canada,42.3149367,-83.0363633,2,"Four balls of red light dashed across the sky from the south, stopped, then made right angled turns to the east.",4,Light,,,,0
49803,3/24/2006,10:45 PM,10mins,Halifax ,NS,Canada,44.8857087,-63.1005273,2,3 lit objects in triangle formation,4,Light,,,,0
75482,5/20/2010,11:40 PM,15 Mins,Port Hawkesbury ,NS,Canada,45.6148755,-61.3518164,2,Five UFO's one very Close and Zipped away very fast,4,Light,,,,0
87746,5/9/2011,12:00 PM,20 minutes,Barrie ,ON,Canada,44.3893556,-79.6903316,2,"Bright lights on a sunny day, manouevering both horizontally and vertically over Barrie, Ontario",4,Light,,,,0
112829,8/24/2014,10:30 PM,2 minutes,Honey Harbour ,ON,Canada,44.871071,-79.817106,2,Taking astro photography and these lights appeared in the W sky They formed a pattern of a diamond and moved away (nw. I have a p,4,Light,,,,0
126112,2/29/2016,8:45 PM,20 minutes,Port Hope ,ON,Canada,43.9491764,-78.2934834,2,"Strange glowing lights, approximately 4, moving in circular motion through the clouds lighting up behind the clouds.",4,Light,,,,0
137839,12/16/2017,7:00 PM,>1.5 hours,Sault Ste Marie (outside of),ON,Canada,46.5136494,-84.3357526,2,"Low flying, flashing lights in the fields in the country.",4,Light,,,,0
146192,5/18/2019,11:50 PM,1-2 minutes,Martensville,SK,Canada,52.2931212,-106.6578378,2,Was out walking dog around midnight looking at full moon.  Wife noticed two bright lights by big dipper constalation.  They were moving,4,Light,,,,0
179390,8/28/2015,2:30 PM,5 minutes,London,ON,Canada,42.9849233,-81.2452768,2,my wife and I were watching jets fly at an air show and saw these black orbs sitting still in what looked like a formation,4,Orb,,Unexplained,Possible,0
177416,7/12/2018,11:00 PM,10 minutes,French Loop Road,NS,Canada,45.9094348,-60.2431161,2,Was looking outside at the night sky...it is an area free of light pollution I saw 4 maybe 5 orbs just above tree line watching,4,Orb,,Unexplained,Possible,0
176415,6/22/2023,11:30 PM,20mins,Rockport,NB,Canada,45.732441,-64.494567,2,Orbs of light flying,4,Orb,,Unexplained,Possible,0
71279,7/17/2009,9:45 PM,2 hours,Quebec ,QC,Canada,46.8130816,-71.2074596,2,Big orange spheres over Quebec City.,4,Orb,,,,0
98654,6/15/2013,7:20 PM,5-10 minutes,Kitchener ,ON,Canada,43.4516395,-80.4925337,2,"Kitchener, ON: 4 Black Orbs w/ Orange Lights; Hovering, Interacting, Moving as a unit, no sound, flew straight up",4,Orb,,,,0
102324,9/7/2013,10:30 PM,7-10 minutes,Pinery Provincial Park ,ON,Canada,43.2481937,-81.8222213,2,"At approximately 10:30 pm, sitting on the beach at the Pinery Provincial Park on September 7, 2013 enjoying the night sky, two women",4,Orb,,,,0
103046,10/7/2013,7:00 PM,10 minutes,Mississauga ,ON,Canada,43.5890452,-79.6441198,2,Orbs by Lake Ontario.,4,Orb,,,,0
28796,7/23/2002,2:30 PM,5 minutes,St. Albert ,AB,Canada,53.6539037,-113.6292701,2,"4 Black squares that met in the sky, then suddenly disappeared.",4,Other,,,,0
137778,12/14/2017,12:00 AM,2 hours,Edmonton ,AB,Canada,53.5460983,-113.4937266,2,UFO with Vertical Cylinders revolving clockwise surrounded by 3 smaller UFOs,4,Other,,,,0
120137,7/5/2015,9:00 PM,10 minutes,Cornwall ,ON,Canada,45.0212762,-74.730345,2,Objects moving across low altitude above Cornwall.,4,Oval,,,,0
7768,5/18/1996,10:00 PM,unknown,Princeton (Shea Lake) ,BC,Canada,49.9007516,-120.7379787,2,"We were camping, Victoria Day long weekend. Twinkling red,blue & white lights on the 3rd up, left  side of the Orion Belt(?) Seemed to ",4,Sphere,,,,0
148514,8/25/2019,11:00 PM,1-2 hours,White Lake ,ON,Canada,45.3100033,-76.5200139,2,"August 26, 2019 Several star like objects observed to north, west and overhead. August 24 through to 26 2019 around 11:00 Pm to 2:00 am",4,Sphere,,,,0
173209,8/18/2020,11:58 PM,Seen 4 green triangle s.,Peterborough,ON,Canada,44.3047061,-78.3199606,2,4 Green triangles,4,Triangle,,,,0
8794,8/24/1999,11:15 PM,35 min,Vancouver ,BC,Canada,49.2827291,-123.1207375,2,I noticed what I thought was a star shining way too brightly. I called my wife to have a look and she confirmed that it was no star. Th,4,Unknown,,,,0
45490,8/6/2005,10:00 PM,10 mins approx,Amherst ,NS,Canada,45.8344395,-64.2123394,2,Unknown objects flying in a > with another following close behind,4,Unknown,,,,0
102050,9/8/2013,9:11 PM,2 minutes,Thunder Bay ,ON,Canada,48.3808951,-89.2476823,2,bringing dogs outside with freind looked up toward lake suprior toward sleeping giant seen four yellow spere lights then they were in,4,Unknown,,,,0
109778,5/24/2014,1:10 AM,10 seconds,Portage la Prairie ,MB,Canada,49.9731127,-98.2924804,2,Saw four orange balls in formation travel at high speed from south to north.,4,Unknown,,,,0
81711,6/3/2011,8:25 PM,5 minutes,Harrow ,ON,Canada,42.0355591,-82.918148,2,My wife notice 3 lights moving in a strange fast manner. I ran in our house and grabbbed my Camcorder and got 13 seconds of digital tap,3,Changing,,,,0
113718,9/19/2014,7:30 PM,3-4 minutes,Halifax ,NS,Canada,44.8857087,-63.1005273,2,"Yesterday evening my girlfriend and I where at the bayers lake movie theatre , walking over to target I noticed a very bright what look",3,Changing,,,,0
64233,7/1/2008,12:25 AM,40 minutes,Guelph ,ON,Canada,43.5448048,-80.2481666,2,two craft dropping from the sky maybe chasing a meteor? and then rejoining as one and disappearing,3,Chevron,,,,0
185393,8/3/2024,11:30 AM,5 minutes,Fort Saskatchewan,AB,Canada,53.6028795,-112.8637815,2,Daytime car ride. Observing birds until 3 stationary spheres were revealed.,3,Circle,,Unexplained,Possible,0
44711,4/20/2005,4:00 PM,10 min.,Calgary ,AB,Canada,51.0447331,-114.0718831,2,A bright circle traveling in the daytime. First South and then another one two hours later traveling North.,3,Circle,,,,0
99625,6/26/2013,11:30 PM,2 minutes,Mount Albert ,ON,Canada,44.136076,-79.3083392,2,Mount lbert..ontario canada 11:30..northern sky 2-3 minutes...tiny dot.. vey hi up... then to bright color.red orange.,3,Circle,,,,0
124663,12/12/2015,9:30 PM,4 minutes,Winnipeg ,MB,Canada,49.8954221,-97.1385145,2,Three bright orange circular lights in the eastern sky at about 70 degrees.,3,Circle,,,,0
178831,10/7/2023,11:56 PM,3 hours,Fort St. John,BC,Canada,,,2,"Watched the starlight object, change, colour and shape in the video right where my house is",3,Cube,,Planet/Star,Probable,0
98425,6/5/2013,1:00 AM,1 hour,Toronto ,ON,Canada,43.653226,-79.3831843,2,Really really bizarre,3,Cylinder,,,,0
46198,9/11/2005,3:00 AM,1-2 hours,Blockhouse ,NS,Canada,44.4491553,-64.4202262,2,"3 strange, fast moving crafts over Blockhouse",3,Diamond,,,,0
46363,9/11/2005,3:00 AM,2 hours,Blockhouse ,NS,Canada,44.4491553,-64.4202262,2,"Light in the sky, followed by three, different crafts.",3,Diamond,,,,0
137836,9/15/1979,9:30 PM,45 minutes,Cold Lake ,AB,Canada,54.464249,-110.1731779,2,"My father and I were coming back from a day of fishing and hunting on a lake NW of Cold Lake. It was approx., 9:30 at night, dark. We w",3,Disk,,,,0
27605,7/14/1999,4:30 AM,5:00,Otter Lake ,QC,Canada,45.8488608,-76.4296723,2,"While I with girlfriend and her two children, a boy and girl aged 6 and 7 years, were camping at an abondoned old lumbercamp about a fo",3,Disk,,,,0
87830,8/10/2000,8:00 PM,10-?,Bloomfield ,ON,Canada,43.9855359,-77.2310282,2,"My daughter, who was appx. 13 years old at this time, and I had just arrived home from shopping.  As we were entering our door, we were",3,Disk,,,,0
89140,5/20/2012,4:30 AM,5 minutes,Waiparous ,AB,Canada,51.2832245,-114.8389175,2,"Streaking white lights appearing and falling downward, then travelling across at low altitude",3,Disk,,,,0
136772,10/15/2017,6:10 PM,20 minutes,Victoria ,BC,Canada,48.4284207,-123.3656444,2,"While my Mother and I watched the sun set in a clear sky over the Sooke Hills, a stationary disk appeared south of our line of sight.",3,Disk,,,,0
142027,7/1/2018,10:00 PM,3.5 hours,Welland ,ON,Canada,42.9921579,-79.2482555,2,Halo whitish yellow disc that hovers and can change it's colour from green to red in reaction/response.,3,Disk,,,,0
153315,2/3/2020,3:06 PM,10 minutes,Whistler ,BC,Canada,50.1161686,-122.9535117,2,Tube shaped snow formation with 3 tan saucer shaped objects and bright pink spots on photo.,3,Disk,,,,0
174280,2/3/2023,5:30 AM,3 mins,Ajax,ON,Canada,43.8508553,-79.0203732,2,See 3 disc shape objects at night,3,Disk,,,,0
39087,9/2/2004,10:36 PM,1 minute,Gimli ,MB,Canada,50.6530352,-97.056144,2,3 Green Very Bright Fire balls Slowly moving across the sky and coming down towards lake Winnipeg,3,Fireball,,,,0
105848,1/1/2014,1:00 AM,5 minutes,Richmond ,BC,Canada,49.1665898,-123.133569,2,"UFO ""Fireball"" Sighting.",3,Fireball,,,,0
111972,7/26/2014,10:00 PM,30 minutes,Mactaquac (New Brunswick),NB,Canada,45.954592,-66.889208,2,"Fireballs circling over Mactaquac Provincial Park, near Fredericton, NB.",3,Fireball,,,,0
143054,9/6/2018,9:00 PM,~2 hours,Toronto ,ON,Canada,43.653226,-79.3831843,2,"About 9pm on Sept 6 I went outside to have a smoke on the balcony,and jokingly I said to my roommate I hope I see a Ufo! Well no word o",3,Fireball,,,,0
149697,10/9/2019,10:00 PM,50 minutes,Coburg ,ON,Canada,43.9593373,-78.1677363,2,"Me and my fiance witnessed 3 lights move in odd ways and zip around the sky.

They absorbed each other and then moved from over water",3,Fireball,,,,0
160782,11/22/2020,10:25 PM,Seconds,Brampton,ON,Canada,43.7315479,-79.7624177,2,Large flashes in the sky. The flashes illuminated the lower half of the horizon that went from red--blue/green--red in the matter of se,3,Flash,,,,0
10504,7/22/1997,11:42 PM,3 min,Kelowna ,BC,Canada,49.8863235,-119.4965917,2,"Saw 3 orange discs, each with red halo's in a triangle formation. Flew over making no noise roughly 65 kilometer's an hour. (200 ft. ab",3,Formation,,,,0
